"Sample","year","month","week","colour","cond","domgl","dopercent","oldo","odour","ph","temp","turb","tdscalc","langelier","palk","talk","bicarb","carb","ca","mg","thard","na","k","sulfate","cl","dissal","ammn","bod","br","chla","fl","dissfe","dissmn","no3","orgn","rawtoc","rawdoc","uv254doc","orthop","tp","si","sulphide","blgrnalg","grnalg","diatoms","flag","crust","nema","roti","otherfauna","totgrnbg","totcoli","fcoli","totcoliback","pltct","part","ecoli","sst","ssv","ssf","partal","total","totfe","totmn","orgc","suva","fecstrep","tds","prefm","damflow","dbar","salcalc","bicarbC","carbC","ionstrength","pk1","pk2","k1","k2","hplus","ao","a1","a2","totaldicnull","totaldic","dicumol","Site","pCO2","CO2flux","CO2fluxWk","iceoffdoy","iceondoy","iceoffweek","iceonweek","season","Seasonname","Spring determine"
1094,1996,6,24,30,445,8.6,94,"NA",60,8.57,19.4,4.5,342,0.88,2,144,171,2,39,16,164,30,4.7,68,7.3,4,0.12,2.1,0.04,35,0.15,"NA","NA","NA",0.77,"NA",6,"NA",2,51,3.4,"NA",2100,1720,800,192,"NA","NA","NA","NA",3820,17,50,"NA",158,21198,"NA",5.6,3.4,2.2,113,117,0.06,0.02,"NA","NA",1,"NA","NA","NA",10.5,0.241810999,33.66006903,0.400297289,0.0077875,6.312068382,10.23100609,0.000000487,0.0000000000587,0.00000000269,0.005374654,0.9733794,0.021245946,34.06036632,34.24441823,2853.701519,"MLO",458.8284733,3.790670621,26.53469435,120,304,18,44,3,"summer",0
1095,1996,6,25,30,444,8.3,91,"NA",40,8.57,19.8,3.23,337,0.87,4,141,162,5,38,17,163,30,4.8,69,7.3,6,0.11,2.3,0.06,22,"NA","NA","NA","NA",0.86,"NA",5,"NA",2,49,4.1,"NA",300,680,80,234,67,"NA","NA","NA",980,18,5,"NA",5138,28384,"NA",5.4,3.2,2.2,118,124,0.07,0.02,"NA","NA",4,"NA","NA","NA",10.5,0.239123109,31.88848645,1.000743223,0.00777,6.307480162,10.22709449,0.000000493,0.0000000000593,0.00000000269,0.005317449,0.973247293,0.021435258,32.88922967,33.06505141,2755.420951,"MLO",461.361341,3.940022349,27.58015644,120,304,18,44,3,"summer",0
1096,1996,6,26,30,447,8.7,86,"NA",40,8.42,15,4.2,340,0.67,4,146,168,5,39,15,158,30,4.9,67,7.3,11,0.07,1.8,"NA",19,0.15,"NA","NA","NA",0.84,"NA",5.8,"NA",4,60,4.3,"NA",126,2020,140,259,57,"NA",20,"NA",2146,123,125,"NA",51.6,23027,5,6.4,4,2.4,119,130,0.06,0.02,"NA","NA",16,"NA","NA","NA",10.5,0.269027949,33.0695415,1.000743223,0.0078225,6.363124983,10.27734993,0.000000433,0.0000000000528,0.0000000038,0.008578144,0.977841272,0.013580584,34.07028473,34.36507328,2863.756107,"MLO",610.1848636,9.757656496,68.30359547,120,304,18,44,3,"summer",0
1097,1996,7,27,30,450,7.3,80,"NA",24,8.27,19.5,4.51,345,0.56,"NA",140,171,"NA",38,16,160,31,4.8,71,7.5,5,0.04,2.4,0.04,17,0.15,"NA",0.01,0.04,0.92,"NA",6.2,"NA",12,72,5.6,"NA",250,1660,420,183,13,"NA",20,"NA",1910,"NA",50,"NA",117,24885,1,6.2,3.8,2.4,135,140,0.08,0.02,"NA","NA",12,"NA","NA","NA",10.5,0.244041143,33.66006903,"NA",0.007875,6.310715474,10.2292034,0.000000489,0.000000000059,0.00000000537,0.010746778,0.978504436,0.010748786,"NA","NA","NA","MLO",920.2845232,21.2542506,148.7797542,120,304,18,44,3,"summer",0
1098,1996,7,28,30,453,7.8,85,"NA",50,8.31,19.4,6.78,352,0.6,1,142,171,1,38,18,168,32,4.9,73,7.8,7,0.05,2.6,"NA",24,0.16,"NA",0.01,"NA",0.98,"NA",6.5,"NA",14,91,5.9,"NA",94,1220,80,190,80,"NA","NA","NA",1314,123,37,"NA",230,56200,17,6.4,3.4,3,407,414,0.15,0.04,"NA","NA",12,"NA","NA","NA",10.5,0.246251076,33.66006903,0.200148645,0.0079275,6.311755902,10.22975617,0.000000488,0.0000000000589,0.0000000049,0.009823705,0.978406654,0.011769641,33.86021767,34.19615056,2849.679213,"MLO",839.6699924,18.39450812,128.7615568,120,304,18,44,3,"summer",0
1099,1996,7,29,30,459,8,90,"NA",30,8.64,21,12.3,"NA","NA",6,139,155,7,40,14,158,34,5,78,8.9,30,0.07,3.8,"NA",51,0.15,"NA",0.01,"NA",1.24,"NA",6.6,"NA",14,90,"NA","NA",1640,2300,460,237,7,"NA",60,20,3940,70,143,"NA",115,26749,5,11.6,6.8,4.8,429,459,0.12,0.03,"NA","NA",10,"NA","NA","NA",10.5,0.240943758,30.51058889,1.401040512,0.0080325,6.293034788,10.21272515,0.000000509,0.0000000000613,0.00000000229,0.004361872,0.969701535,0.025936593,31.9116294,32.05143364,2670.952803,"MLO",402.3786727,1.3664038,9.5648266,120,304,18,44,3,"summer",0
1100,1996,7,30,60,460,7.6,84,"NA",60,8.5,20.3,7.35,349,0.79,4,141,162,5,37,16,157,33,4.9,76,8.6,25,0.1,1.8,0.07,26,0.16,"NA","NA","NA",1.08,"NA",6.5,"NA",11,89,6,"NA",580,2240,380,139,"NA","NA",20,"NA",2820,150,185,"NA",482,32104,7,10.8,4.8,6,463,488,0.18,0.04,"NA","NA",220,"NA","NA","NA",10.5,0.245200388,31.88848645,1.000743223,0.00805,6.301078266,10.2195592,0.0000005,0.0000000000603,0.00000000316,0.006168581,0.975229925,0.018601494,32.88922967,33.09336881,2757.780734,"MLO",551.3939976,7.776359103,54.43451372,120,304,18,44,3,"summer",0
1101,1996,8,31,50,478,8.4,94,"NA",60,8.69,20.7,6.03,341,0.92,5,129,145,6,34,16,150,36,4.7,82,9.1,37,0.08,4.2,0.04,43,0.17,0.02,0.01,0.08,1.36,"NA",7.8,"NA",12,105,8.6,"NA",2260,2160,260,107,"NA","NA",80,"NA",4420,38,104,"NA",1574,30976,30,7.8,5.6,2.2,167,204,0.14,0.04,"NA","NA",10,"NA","NA","NA",10.5,0.252772615,28.5421638,1.200891868,0.008365,6.295774044,10.21281672,0.000000506,0.0000000000613,0.00000000204,0.003901551,0.96708185,0.0290166,29.74305567,29.85955424,2488.296186,"MLO",359.8815456,-0.755984918,-5.291894427,120,304,18,44,3,"summer",0
1102,1996,8,32,30,461,7.5,82,"NA",60,8.34,19.5,6.72,348,0.53,1,128,154,1,33,16,150,37,5,83,9.6,14,0.09,3.4,0.05,32,0.16,"NA","NA","NA",1.19,"NA",8.2,"NA",18,98,8.8,"NA",460,1660,160,31,"NA","NA","NA","NA",2120,124,77,"NA",953,25018,23,6.2,3.2,3,282,296,0.17,0.03,"NA","NA",7,"NA","NA","NA",10.5,0.25013639,30.31374638,0.200148645,0.0080675,6.310289566,10.22749976,0.000000489,0.0000000000592,0.00000000457,0.009135095,0.978190613,0.012674293,30.51389502,30.7952122,2566.267684,"MLO",788.2246778,16.57242919,116.0070044,120,304,18,44,3,"summer",0
1103,1996,8,33,30,477,7.5,83,"NA",40,8.23,19.9,8.19,363,0.48,"NA",133,162,"NA",36,16,154,40,5,85,9.9,11,0.1,3.1,0.1,22,0.16,0.02,0.01,0.1,1.1,"NA",8.1,"NA",37,122,9.2,"NA",270,2580,340,322,27,"NA","NA","NA",2850,"NA",16,"NA",916,24408,16,7.8,4.2,3.6,425,436,0.22,0.03,"NA","NA",2,"NA","NA","NA",10.5,0.2567188,31.88848645,"NA",0.0083475,6.30505438,10.22100398,0.000000495,0.0000000000601,0.00000000589,0.011629546,0.978381859,0.009988595,"NA","NA","NA","MLO",1028.956186,25.11413148,175.7989204,120,304,18,44,3,"summer",0
1104,1996,8,34,40,492,7.5,83,"NA",60,8.31,20,12.1,372,0.56,"NA",133,162,"NA",36,16,156,42,5.2,92,11,13,0.07,2,0.06,31,0.17,0.02,0.01,0.06,1.2,"NA",7.8,"NA",43,141,7.3,"NA",400,2360,680,289,127,"NA","NA",40,2760,"NA",174,"NA",758,22695,6,"NA","NA","NA",523,536,0.25,0.04,"NA","NA",6,"NA","NA","NA",10.5,0.264391234,31.88848645,"NA",0.00861,6.303339029,10.21775611,0.000000497,0.0000000000606,0.0000000049,0.009633789,0.978268535,0.012097677,"NA","NA","NA","MLO",864.5677658,19.43308184,136.0315729,120,304,18,44,3,"summer",0
1105,1996,8,35,40,501,8,87,"NA",60,8.31,19.6,10.7,376,0.56,"NA",135,165,"NA",36,17,160,43,5.2,93,11.2,10,0.07,"NA",0.06,18,0.18,"NA",0.01,0.09,1.14,"NA",8.3,"NA",45,110,5.9,"NA",420,1540,520,215,70,"NA","NA","NA",1960,"NA",163,"NA",546.2,20541,9,12.4,4.8,7.6,707,717,0.35,0.04,"NA","NA",5,"NA","NA","NA",10.5,0.271755611,32.47901398,"NA",0.0087675,6.307634261,10.22048841,0.000000492,0.0000000000602,0.0000000049,0.009729347,0.978249087,0.012021566,"NA","NA","NA","MLO",863.1955296,19.33056979,135.3139885,120,304,18,44,3,"summer",0
1106,1996,9,36,40,511,7.7,83,"NA",60,8.26,18.9,9.4,376,0.52,"NA",140,171,"NA",37,17,162,44,5.4,83,11.8,14,0.07,1.3,0.06,20,0.18,0.02,"NA","NA",0.69,"NA",8.4,"NA",42,118,6.6,"NA",48,3500,1040,62,127,"NA","NA","NA",3548,"NA",125,"NA",254,27187,7,16.5,7.5,9,604,618,0.28,0.04,"NA","NA",43,"NA","NA","NA",10.5,0.281725246,33.66006903,"NA",0.0089425,6.31537482,10.22620094,0.000000484,0.0000000000594,0.0000000055,0.01111353,0.978311571,0.0105749,"NA","NA","NA","MLO",962.5948012,22.79431616,159.5602131,120,304,18,44,4,"fall",0
1107,1996,9,37,30,523,8.6,88,"NA",50,8.43,16.3,9.6,397,0.65,1,140,168,1,37,16,161,47,5.4,103,13,18,0.09,1.9,0.06,22,0.17,0.02,"NA","NA",1.19,"NA",8,"NA",40,102,7,"NA",62,2320,1180,93,20,"NA","NA","NA",2382,71,108,"NA",293,27793,13,10,5.8,4.2,520,538,0.22,0.03,"NA","NA",3,"NA","NA","NA",10.5,0.306484758,33.0695415,0.200148645,0.0091525,6.34513825,10.25186474,0.000000452,0.000000000056,0.00000000372,0.008037797,0.977234532,0.014727671,33.26969015,33.53927202,2794.939335,"MLO",631.034286,10.55616321,73.8931425,120,304,18,44,4,"fall",0
1108,1996,9,38,50,538,8.9,87,"NA",60,8.22,14,22.4,418,0.43,2,146,176,2,38,17,164,50,5.4,108,13.9,19,0.11,1.9,0.07,22,0.17,"NA","NA",0.13,1.63,"NA",8.8,"NA",55,130,7.8,"NA",40,1640,570,264,"NA","NA","NA","NA",1680,"NA",125,"NA",243,76287,9,36.4,11.6,24.8,1070,1089,0.72,0.06,"NA","NA",22,"NA","NA","NA",10.5,0.333682648,34.64428157,0.400297289,0.009415,6.371442835,10.27498734,0.000000425,0.0000000000531,0.00000000603,0.013853974,0.97753323,0.008612797,35.04457886,35.53690624,2961.408853,"MLO",997.0548572,25.24615584,176.7230909,120,304,18,44,4,"fall",0
1109,1996,9,39,40,548,9.4,89,"NA",60,8.17,12.6,9.73,415,0.37,"NA",145,177,"NA",39,16,164,51,5.5,105,13.6,12,0.04,2.6,0.06,18,0.18,"NA","NA",0.32,1.17,"NA",9.8,"NA",62,128,8.3,"NA",210,15580,570,60,3,20,"NA","NA",15790,"NA",108,"NA",211,34459,6,14.4,6.4,8,736,748,0.32,0.02,"NA","NA",12,"NA","NA","NA",10.5,0.352276554,34.84112408,"NA",0.00959,6.387485702,10.28942577,0.00000041,0.0000000000514,0.00000000676,0.016111838,0.976471071,0.007417091,"NA","NA","NA","MLO",1102.471094,30.28375375,211.9862763,120,304,18,44,4,"fall",0
1110,1996,10,40,30,555,9.5,82,"NA",40,8.29,8.8,7.8,418,0.43,"NA",147,179,"NA",39,17,168,52,5.4,105,13.2,34,0.1,2.8,"NA",17,0.18,0.02,"NA","NA",0.96,"NA",8,"NA",48,136,7.8,"NA",52,1260,800,295,47,"NA","NA","NA",1312,"NA",108,"NA",473,20145,3,7.8,3.2,4.6,658,692,0.27,0.02,"NA","NA",110,"NA","NA","NA",10.5,0.394582174,35.2348091,"NA",0.0097125,6.431950271,10.33320333,0.00000037,0.0000000000464,0.00000000513,0.013555296,0.977594457,0.008850247,"NA","NA","NA","MLO",804.6312352,19.94435328,139.6104729,120,304,18,44,4,"fall",0
1111,1996,10,41,25,561,10.1,84,"NA",50,8.18,7.4,6.15,425,0.29,"NA",144,176,"NA",39,17,169,54,5.3,112,13.9,17,"NA",2.6,0.06,11,0.18,0.02,"NA",0.57,0.9,"NA",9.2,"NA",61,121,8.2,"NA",12,1800,1920,230,"NA","NA","NA","NA",1812,"NA",5,"NA",118.8,19129,11,8,2.8,5.2,417,434,0.24,0.02,"NA","NA",32,"NA","NA","NA",10.5,0.41479177,34.64428157,"NA",0.0098175,6.448295794,10.34952214,0.000000356,0.0000000000447,0.00000000661,0.018089975,0.975308868,0.006601157,"NA","NA","NA","MLO",1021.018182,31.16664802,218.1665362,120,304,18,44,4,"fall",0
1112,1996,10,42,20,570,10,87,"NA",60,8.37,8.9,4.74,436,0.54,2,152,185,2,40,18,173,53,5.4,111,13.7,24,0.06,2.6,"NA","NA",0.17,0.02,"NA",0.4,0.95,"NA",8.8,"NA",56,150,8.2,"NA",47,1180,280,6,"NA","NA","NA","NA",1227,91,185,"NA",143.5,20279,8,5.4,2,3.4,320,344,0.18,0.01,"NA","NA",22,"NA","NA","NA",10.5,0.404553333,36.41586416,0.400297289,0.009975,6.43025979,10.32995282,0.000000371,0.0000000000468,0.00000000427,0.011236107,0.978038747,0.010725147,36.81616144,37.23453262,3102.877719,"MLO",675.8358676,13.98552072,97.89864504,120,304,18,44,4,"fall",0
1113,1996,10,43,25,579,10.8,85,"NA",50,8.44,5.1,5.51,438,0.56,2,153,186,2,41,18,176,52,5.3,112,14.1,11,0.14,2.7,0.06,18,0.17,"NA","NA",0.28,1,"NA",10.4,"NA",45,98,7.8,"NA",120,1140,420,20,3,"NA","NA","NA",1260,70,112,"NA",264,15447,36,4.6,1.8,2.8,450,461,0.22,0.01,"NA","NA",11,"NA","NA","NA",10.5,0.457907749,36.61270666,0.400297289,0.0101325,6.474972619,10.37601694,0.000000335,0.0000000000421,0.00000000363,0.010600852,0.978065983,0.011333165,37.01300395,37.40957735,3117.464779,"MLO",556.7600348,9.506045534,66.54231874,120,304,18,44,4,"fall",0
1114,1996,11,44,20,584,11.9,89,"NA",16,8.54,3.3,3.94,440,0.64,1,152,183,1,43,17,178,54,5.4,115,14.6,9,0.08,4,0.06,30,0.18,"NA","NA","NA",1.04,"NA",5.4,"NA",39,142,7.4,"NA",1560,2060,280,138,27,"NA","NA","NA",3620,56,7,"NA",142,59060,78,4.4,2,2.4,201,210,0.12,"NA","NA","NA",19,"NA","NA","NA",10.5,0.487563469,36.02217914,0.200148645,0.01022,6.496239801,10.39865014,0.000000319,0.0000000000399,0.00000000288,0.008839172,0.977623852,0.013536976,36.22232778,36.5453585,3045.446541,"MLO",436.901581,3.451155863,24.15809104,120,304,18,44,4,"fall",0
1115,1996,11,45,30,598,12,84,"NA",50,8.17,1,9.8,451,0.25,"NA",155,189,"NA",44,17,182,54,5.5,119,15.2,7,0.06,4.1,0.06,14,0.17,"NA","NA",0.09,1.14,"NA",8.8,"NA",36,118,7.4,"NA",13,1880,260,78,20,"NA","NA","NA",1893,27,50,"NA",159.4,29307,1,12.2,4.5,7.7,714,721,0.31,0.01,"NA","NA",2,"NA","NA","NA",10.5,0.536857698,37.20323419,"NA",0.010465,6.523269498,10.42742399,0.0000003,0.0000000000374,0.00000000676,0.021940206,0.972682706,0.005377089,"NA","NA","NA","MLO",1004.816479,37.78142549,264.4699784,120,304,18,44,1,"winter",0
1116,1996,11,46,25,614,12.3,89,"NA",30,8.29,1.9,4.61,463,0.4,"NA",159,194,"NA",44,18,187,54,5.6,124,15.6,5,0.09,3.8,"NA",10,0.17,0.02,"NA","NA",1.02,"NA",9.2,"NA",27,72,7.9,"NA",5,3020,120,145,177,"NA","NA","NA",3025,"NA","NA","NA",76,"NA",0,"NA","NA","NA",331,336,0.15,0.01,"NA","NA","NA","NA","NA","NA",10.5,0.536395166,38.18744674,"NA",0.010745,6.511978964,10.41325191,0.000000308,0.0000000000386,0.00000000513,0.01627773,0.976370991,0.00735128,"NA","NA","NA","MLO",776.7897083,23.3605236,163.5236652,120,304,18,44,1,"winter",0
1117,1996,11,47,20,636,10.8,79,"NA",30,8.02,2.3,2.84,494,0.17,"NA",167,204,"NA",46,19,192,54,5.8,140,17.6,8,0.08,"NA","NA",8,0.17,"NA",0.03,"NA",1.01,"NA",9.2,"NA",36,97,7.7,"NA",1,1200,40,194,120,"NA","NA","NA",1201,"NA","NA","NA",100.5,3943,"NA","NA","NA","NA",243,251,0.1,0.04,"NA","NA",1,"NA","NA","NA",10.5,0.549569439,40.15587183,"NA",0.01113,6.506497152,10.40512195,0.000000312,0.0000000000393,0.00000000955,0.029624527,0.966394105,0.003981368,"NA","NA","NA","MLO",1447.222222,61.35138675,429.4597073,120,304,18,44,1,"winter",0
1118,1996,11,48,15,639,10.7,78,"NA",20,7.98,2.3,1.79,479,0.13,"NA",167,204,"NA",46,19,196,54,4.7,128,15.5,4,0.17,3.4,0.05,8,0.13,"NA",0.06,0.06,0.79,"NA",9.2,"NA",43,80,8.1,"NA",3,510,20,182,33,"NA","NA","NA",513,"NA","NA","NA",46.8,2695,"NA",1.8,0.9,0.9,117,121,0.08,0.07,"NA","NA",2,"NA","NA","NA",10.5,0.552275127,40.15587183,"NA",0.0111825,6.506402843,10.40474471,0.000000312,0.0000000000394,0.0000000105,0.032394482,0.963980389,0.003625129,"NA","NA","NA","MLO",1584.472434,69.19217815,484.345247,120,304,18,44,1,"winter",0
1119,1996,12,49,15,644,9.8,71,"NA",20,7.87,2,1.46,484,0.02,"NA",169,206,"NA",46,20,196,56,5.9,127,15.2,20,0.25,3.5,0.06,6,0.17,"NA",0.11,0.11,0.8,"NA",9.4,"NA",44,76,8.1,"NA",2,250,30,50,30,"NA","NA","NA",252,2,"NA","NA",43.6,1670,"NA",2,1.4,0.6,65,85,0.07,0.12,"NA","NA",1,"NA","NA","NA",10.5,0.562016799,40.54955684,"NA",0.01127,6.509832088,10.40811235,0.000000309,0.0000000000391,0.0000000135,0.041694605,0.95553759,0.002767805,"NA","NA","NA","MLO",2021.080143,95.14682789,666.0277952,120,304,18,44,1,"winter",0
1120,1996,12,50,15,640,10.3,76,"NA",20,7.95,2.9,1.34,488,0.11,"NA",169,206,"NA",46,20,199,57,5.8,130,15.1,8,0.29,2.8,0.09,6,0.17,0.02,0.14,0.12,0.84,"NA",9.8,"NA",44,72,8.2,"NA",2,80,"NA",35,37,"NA","NA","NA",82,"NA","NA","NA",30.4,1500,"NA",1.5,0.9,0.6,28,36,0.06,0.14,"NA","NA","NA","NA","NA","NA",10.5,0.543018877,40.54955684,"NA",0.0112,6.499205788,10.39668001,0.000000317,0.0000000000401,0.0000000112,0.034087381,0.962471435,0.003441184,"NA","NA","NA","MLO",1703.211055,74.37434494,520.6204146,120,304,18,44,1,"winter",0
1121,1996,12,51,10,655,9.2,68,"NA",8,8.17,2.7,0.98,501,0.35,"NA",172,210,"NA",47,20,199,57,6,137,15.4,6,0.36,2.5,0.06,4,0.19,"NA",0.17,0.13,0.76,"NA",9.6,"NA",48,86,8.2,"NA",1,80,40,50,167,"NA","NA","NA",81,2,"NA","NA",81.6,1439,"NA",1.1,0.7,0.4,37,43,0.06,0.18,"NA","NA","NA","NA","NA","NA",10.5,0.55974074,41.33692688,"NA",0.0114625,6.501126509,10.39745138,0.000000315,0.00000000004,0.00000000676,0.020864337,0.973370299,0.005765364,"NA","NA","NA","MLO",1045.936946,37.88561466,265.1993026,120,304,18,44,1,"winter",0
1122,1996,12,52,10,661,10,74,"NA",20,8,2.7,0.96,"NA","NA","NA",176,214,"NA",47,20,202,56,6,"NA","NA",5,0.35,2.3,"NA","NA",0.18,"NA",0.17,"NA","NA","NA",9.6,"NA",48,80,"NA","NA","NA","NA","NA",330,"NA","NA","NA","NA","NA","NA","NA","NA",295,"NA","NA","NA","NA","NA",45,50,0.04,0.16,"NA","NA","NA","NA","NA","NA",10.5,0.565093078,42.12429691,"NA",0.0115675,6.500941613,10.39671179,0.000000316,0.0000000000401,0.00000001,0.030598947,0.965528003,0.00387305,"NA","NA","NA","MLO",1536.302395,65.50534391,458.5374074,120,304,18,44,1,"winter",0
1123,1997,1,1,15,677,10.3,76,"NA",20,7.75,2.7,0.93,506,-0.05,"NA",177,216,"NA",48,21,207,59,6,132,15.8,4,0.36,3,0.07,3,0.18,"NA",0.14,0.17,0.76,"NA",10,"NA",49,78,8.5,"NA",40,10,10,266,20,"NA","NA","NA",50,"NA","NA","NA",26.3,2959,"NA",1,0.4,0.6,37,41,0.05,0.14,"NA","NA","NA","NA","NA","NA",10.5,0.579377979,42.51798193,"NA",0.0118475,6.500453678,10.39476005,0.000000316,0.0000000000403,0.0000000178,0.053178819,0.944680633,0.002140548,"NA","NA","NA","MLO",2684.839678,130.1690515,911.1833602,116,318,17,46,1,"winter",0
1124,1997,1,2,10,677,9.1,67,"NA",16,7.77,2.9,0.74,518,-0.01,"NA",181,221,"NA",49,22,212,60,6.2,135,15.8,7,0.38,1.9,"NA","NA",0.18,0.02,0.11,"NA",0.89,"NA",9.2,"NA",51,96,8.6,"NA",40,"NA",10,209,50,"NA","NA","NA",40,"NA","NA","NA",14,2113,"NA",2.1,1.5,0.6,34,41,0.04,0.12,"NA","NA","NA","NA","NA","NA",10.5,0.575820539,43.50219448,"NA",0.0118475,6.498065998,10.39212085,0.000000318,0.0000000000405,0.000000017,0.050636429,0.947102698,0.002260873,"NA","NA","NA","MLO",2575.318736,123.1244957,861.8714697,116,318,17,46,1,"winter",0
1125,1997,1,3,10,685,9.2,68,"NA",20,7.97,3,0.76,533,0.2,"NA",187,228,"NA",49,23,217,61,6.3,140,17.3,3,0.4,2.2,0.06,"NA",0.19,0.02,0.08,0.28,0.72,"NA",9.8,"NA",52,"NA",8.7,"NA",40,"NA","NA",330,93,"NA","NA","NA",40,"NA","NA","NA",20.6,1144,"NA",1,0.5,0.5,28,31,0.04,0.09,"NA","NA","NA","NA","NA","NA",10.5,0.581137539,44.88009204,"NA",0.0119875,6.49663125,10.389839,0.000000319,0.0000000000408,0.0000000107,0.032409637,0.963924267,0.003666097,"NA","NA","NA","MLO",1665.215268,71.99812261,503.9868583,116,318,17,46,1,"winter",0
1126,1997,1,4,10,710,9.1,67,"NA",20,7.75,2.7,0.75,546,0,"NA",193,235,"NA",51,23,221,62,6.4,142,18.3,21,0.41,1.7,0.07,2,0.19,"NA",0.06,0.34,0.8,"NA",10.4,"NA",50,85,8.7,"NA","NA",10,"NA",104,53,"NA","NA","NA",10,"NA","NA","NA",18.5,684,"NA",1.1,0.8,0.3,12,33,0.04,0.07,"NA","NA","NA","NA","NA","NA",10.5,0.608894665,46.2579896,"NA",0.012425,6.499469882,10.39082487,0.000000317,0.0000000000407,0.0000000178,0.053063842,0.944775908,0.00216025,"NA","NA","NA","MLO",2725.989301,132.4874542,927.4121795,116,318,17,46,1,"winter",0
1127,1997,1,5,10,715,9.1,67,"NA",20,7.65,2.6,0.73,551,-0.08,"NA",196,239,"NA",52,23,225,64,6.5,138,18.7,6,0.38,2.3,0.11,"NA",0.19,"NA",0.1,0.34,0.71,"NA",9.9,"NA",55,81,9.3,"NA",30,20,"NA",104,13,"NA","NA","NA",50,"NA","NA","NA",28.2,1109,"NA",0.8,0.5,0.3,31,37,0.31,0.1,"NA","NA","NA","NA","NA","NA",10.5,0.615271951,47.04535964,"NA",0.0125125,6.50051754,10.39156112,0.000000316,0.0000000000406,0.0000000224,0.0660758,0.9322339,0.0016903,"NA","NA","NA","MLO",3386.008234,170.2484155,1191.738909,116,318,17,46,1,"winter",0
1128,1997,2,6,10,715,8.5,62,"NA",16,7.78,2.4,0.79,558,0.05,"NA",196,238,"NA",53,23,226,64,6.5,144,19.7,15,0.39,2.2,0.07,1,0.19,"NA",0.12,0.3,0.78,"NA",9.3,"NA",56,83,9.7,"NA","NA","NA","NA",240,10,"NA","NA","NA","NA","NA","NA","NA",28.1,1096,"NA",0.8,0.4,0.4,20,35,0.04,0.14,"NA","NA","NA","NA","NA","NA",10.5,0.619098508,46.84851713,"NA",0.0125125,6.50290654,10.39421112,0.000000314,0.0000000000403,0.0000000166,0.050066282,0.947630008,0.002303709,"NA","NA","NA","MLO",2552.709883,124.0536973,868.3758812,116,318,17,46,1,"winter",0
1129,1997,2,7,15,712,7.5,56,"NA",16,7.77,3,0.88,559,0.06,"NA",199,242,"NA",54,23,228,63,6.4,142,19.2,16,0.46,2.1,0.08,"NA",0.19,0.02,0.13,0.44,0.84,"NA",10.2,"NA",59,88,9.6,"NA",20,"NA","NA",104,"NA",20,"NA",10,20,"NA","NA","NA",21,940,"NA",1,0.7,0.3,26,42,0.04,0.15,"NA","NA","NA","NA","NA","NA",10.5,0.605071479,47.63588717,"NA",0.01246,6.495830009,10.38663404,0.000000319,0.0000000000411,0.000000017,0.050388049,0.947321803,0.002290148,"NA","NA","NA","MLO",2619.596856,125.1561673,876.0931713,116,318,17,46,1,"winter",0
1130,1997,2,8,15,717,7.5,56,"NA",20,7.7,2.9,0.96,571,0,"NA",200,244,"NA",55,23,231,63,6.4,151,18.3,6,0.38,2.4,0.07,"NA",0.19,"NA",0.15,0.67,0.78,"NA",10,"NA",58,81,9.8,"NA",20,"NA","NA",104,47,"NA","NA","NA",20,"NA","NA","NA",38.7,1094,"NA",1.1,0.5,0.6,40,46,0.04,0.17,"NA","NA","NA","NA","NA","NA",10.5,0.611384768,48.02957218,"NA",0.0125475,6.496877267,10.38736593,0.000000319,0.000000000041,0.00000002,0.058837051,0.939233614,0.001929335,"NA","NA","NA","MLO",3052.837857,149.8155869,1048.709108,116,318,17,46,1,"winter",0
1131,1997,2,9,15,720,6.9,51,"NA",10,7.75,3.1,0.91,561,0.05,"NA",203,247,"NA",54,24,231,64,6.4,138,19.7,12,0.31,3,0.08,1,0.19,"NA",0.18,0.92,"NA","NA",9.3,"NA",58,79,7.8,"NA",40,60,"NA",2,13,"NA","NA","NA",100,122,"NA","NA",47,1374,"NA",0.8,0.4,0.4,36,48,0.04,0.2,"NA","NA","NA","NA","NA","NA",10.5,0.610297333,48.62009971,"NA",0.0126,6.494403027,10.38438417,0.00000032,0.0000000000413,0.0000000178,0.052478957,0.945327238,0.002193805,"NA","NA","NA","MLO",2748.63352,131.8740225,923.1181573,116,318,17,46,1,"winter",0
1132,1997,3,10,20,720,7.5,55,"NA",16,7.7,2.6,0.93,566,-0.01,"NA",199,243,"NA",55,24,235,64,6.5,145,18.6,4,0.27,2.3,0.08,1,0.19,"NA",0.2,1.08,0.82,"NA",10,"NA",57,82,10,"NA","NA","NA","NA",297,13,"NA","NA","NA","NA","NA","NA","NA",16.9,2110,"NA","NA","NA","NA",34,38,0.04,0.23,"NA","NA","NA","NA","NA","NA",10.5,0.619766077,47.83272967,"NA",0.0126,6.500371677,10.39097767,0.000000316,0.0000000000406,0.00000002,0.059285141,0.93880238,0.001912478,"NA","NA","NA","MLO",3048.409068,151.1764554,1058.235188,116,318,17,46,1,"winter",0
